"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Preacher Curl (Machine)",,"9.5 first set
Not full rest after 2nd set",2,"normal",115,7,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",35,10,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",35,9,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",35,8,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Triceps Extension (Cable)",,"",0,"normal",135,11,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Triceps Extension (Cable)",,"",1,"normal",135,10,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Triceps Extension (Cable)",,"",2,"normal",135,9,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Rope pushdown",,"Half the weight
Forgot if 11 or 12 first set",0,"normal",105,11,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Single arm triceps pushdown",,"",0,"normal",45,8,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",30,3,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Lateral Raise (Dumbbell)",,"Seated, supersetted with reverse dumbbell fly/swing, not counted",0,"normal",30,12,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Lateral Raise (Dumbbell)",,"Seated, supersetted with reverse dumbbell fly/swing, not counted",1,"normal",30,12,,,
"Arms and shoulders (Bro day)","Feb 5, 2025, 1:52 AM","Feb 5, 2025, 2:52 AM","","Smith JM press",,"Partials at end",0,"normal",120,6,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down
6-8",0,"normal",,8,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down
6-8",1,"normal",,7,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Chest Dip (Weighted)",,"6-8
4.5 second set",0,"normal",80,8,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Chest Dip (Weighted)",,"6-8
4.5 second set",1,"normal",80,4,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Chest Dip (Weighted)",,"6-8
4.5 second set",2,"normal",40,4,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Chest Dip (Weighted)",,"6-8
4.5 second set",3,"normal",,6,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
8-10
9.5 first set",0,"normal",170,9,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
8-10
9.5 first set",1,"normal",160,8,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Seated Shoulder Press (Machine)",,"8-10
8.75 first set",0,"normal",120,8,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Seated Shoulder Press (Machine)",,"8-10
8.75 first set",1,"normal",120,6,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Lateral Raise (Cable)",,"",0,"normal",17.5,9,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Lateral Raise (Cable)",,"",1,"normal",15,10,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Triceps Pushdown",,"Full ROM, ez bar",0,"normal",150,9,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Triceps Pushdown",,"Full ROM, ez bar",1,"normal",150,7,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Bicep Curl (Barbell)",,"",0,"normal",85,10,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Bicep Curl (Cable)",,"",0,"normal",120,10,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Butterfly (Pec Deck)",,"10.5 second set",0,"normal",175,9,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Butterfly (Pec Deck)",,"10.5 second set",1,"normal",155,10,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Wide Pull Up",,"",0,"normal",,9,,,
"Upper 1","Feb 3, 2025, 10:05 PM","Feb 3, 2025, 11:05 PM","","Wide Pull Up",,"",1,"normal",,7,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Hammer Curl (Dumbbell)",,"Seated, both arms together, kinda GVS style",0,"normal",22.68,4,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Hammer Curl (Dumbbell)",,"Seated, both arms together, kinda GVS style",1,"normal",20.41,7,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Triceps Pushdown",,"Facing away, v bar",0,"normal",145,11,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Triceps Pushdown",,"Facing away, v bar",1,"normal",150,10,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Preacher Curl (Dumbbell)",,"",0,"normal",15.88,6,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Preacher Curl (Barbell)",,"1 rest pause after last set",0,"normal",75,9,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Preacher Curl (Barbell)",,"1 rest pause after last set",1,"normal",75,7,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable up lean forward triceps extension",,"",0,"normal",155,13,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable up lean forward triceps extension",,"",1,"normal",155,12,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable up lean forward triceps extension",,"",2,"normal",115,9,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Seated Incline Curl (Dumbbell)",,"Last rep of first set one arm at a time
Second set incline less (not using legs)",0,"normal",35,10,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Seated Incline Curl (Dumbbell)",,"Last rep of first set one arm at a time
Second set incline less (not using legs)",1,"normal",35,8,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",18.14,7,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Skullcrusher (Dumbbell)",,"",1,"normal",15.88,10,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable behind the back lateral raise",,"",0,"normal",22.5,10,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable behind the back lateral raise",,"",1,"normal",22.5,8,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable behind the back lateral raise",,"",2,"normal",17.5,4,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable behind the back lateral raise",,"",3,"normal",12.5,7,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable rear delt fly",,"No cheating",0,"normal",17.5,10,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable rear delt fly",,"No cheating",1,"normal",17.5,8,,,
"Arms and shoulders","Jan 31, 2025, 10:01 PM","Jan 31, 2025, 11:01 PM","","Cable rear delt fly",,"No cheating",2,"normal",12.5,5,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Iso-Lateral Chest Press (Machine)",,"Forgot if second set was 6 or 7 reps",0,"normal",207,7,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Iso-Lateral Chest Press (Machine)",,"Forgot if second set was 6 or 7 reps",1,"normal",202,7,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Machine row",,"Second set 7.5 + partials and Kelso shrugs",0,"normal",170,8,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Machine row",,"Second set 7.5 + partials and Kelso shrugs",1,"normal",170,7,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Chest Press (Machine)",,"7.5 first set
6.5 second set and partials",0,"normal",210,7,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Chest Press (Machine)",,"7.5 first set
6.5 second set and partials",1,"normal",210,6,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Single Arm Lat Pulldown",,"",0,"normal",80,10,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Single Arm Lat Pulldown",,"",1,"normal",75,9,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Butterfly (Pec Deck)",,"9.5 first set",0,"normal",175,9,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Butterfly (Pec Deck)",,"9.5 first set",1,"normal",170,8,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Wide Pull Up",,"Calisthenics part of gym (probably not as wide as cable station)",0,"normal",,9,,,
"Chest and Back","Jan 30, 2025, 10:32 PM","Jan 30, 2025, 11:32 PM","","Wide Pull Up",,"Calisthenics part of gym (probably not as wide as cable station)",1,"normal",,7,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Seated Leg Curl (Machine)",,"",0,"normal",190,10,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Seated Leg Curl (Machine)",,"",1,"normal",190,9,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Hack Squat (Machine)",,"Full ROM",0,"normal",434,8,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Hack Squat (Machine)",,"Full ROM",1,"normal",434,6,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Calf extension ",,"",0,"normal",205,9,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Calf extension ",,"",1,"normal",190,15,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Calf extension ",,"",2,"normal",145,13,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Calf extension ",,"",3,"normal",105,15,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Deadlift (Barbell)",,"",0,"normal",315,7,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Straight Leg Deadlift",,"Controlled",0,"normal",275,8,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Leg Extension (Machine)",,"",0,"normal",230,9,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Leg Extension (Machine)",,"",1,"normal",230,8,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Sissy squat",,"",0,"normal",,9,,,
"Legs","Jan 29, 2025, 7:48 PM","Jan 29, 2025, 8:48 PM","","Sissy squat",,"",1,"normal",,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down
7.5 first set
With straps",0,"normal",,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down
7.5 first set
With straps",1,"normal",,6,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down
7.5 first set
With straps",2,"normal",,6,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Chest Dip (Weighted)",,"",0,"normal",80,7,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Ring dip",,"",0,"normal",,11,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Ring dip",,"",1,"normal",,6,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Some swinging reps after last set (not counted)",0,"normal",170,9,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Some swinging reps after last set (not counted)",1,"normal",160,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Some swinging reps after last set (not counted)",2,"normal",120,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Triceps Extension (Cable)",,"Full ROM",0,"normal",130,12,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Triceps Extension (Cable)",,"Full ROM",1,"normal",130,12,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Triceps Extension (Cable)",,"Full ROM",2,"normal",130,9,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Bicep Curl (Barbell)",,"Plate loaded ez bar first and third set",0,"normal",85,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Bicep Curl (Barbell)",,"Plate loaded ez bar first and third set",1,"normal",80,8,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Bicep Curl (Barbell)",,"Plate loaded ez bar first and third set",2,"normal",75,9,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Lateral Raise (Dumbbell)",,"Partials after all sets",0,"normal",30,12,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Lateral Raise (Dumbbell)",,"Partials after all sets",1,"normal",30,12,,,
"Upper","Jan 27, 2025, 5:25 PM","Jan 27, 2025, 6:25 PM","","Lateral Raise (Dumbbell)",,"Partials after all sets",2,"normal",25,18,,,
"Evening Workout","Jan 26, 2025, 1:12 AM","Jan 26, 2025, 2:12 AM","","Handstand Push Up",,"",0,"normal",,7,,,
"Evening Workout","Jan 26, 2025, 1:12 AM","Jan 26, 2025, 2:12 AM","","Handstand Push Up",,"",1,"normal",,4,,,
"Evening Workout","Jan 26, 2025, 1:12 AM","Jan 26, 2025, 2:12 AM","","Wall slides",,"",0,"normal",,14,,,
"Evening Workout","Jan 26, 2025, 1:12 AM","Jan 26, 2025, 2:12 AM","","Wall slides",,"",1,"normal",,14,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Iso-Lateral Chest Press (Machine)",,"6.75 first set",0,"normal",207,6,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Iso-Lateral Chest Press (Machine)",,"6.75 first set",1,"normal",197,7,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",22.68,5,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Preacher Curl (Barbell)",,"25lbs ez bar with black things, plate loaded",0,"normal",65,14,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Preacher Curl (Barbell)",,"25lbs ez bar with black things, plate loaded",1,"normal",75,8,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Preacher hammer curl",,"",0,"normal",30,8,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable up lean forward triceps extension",,"2 assisted reps after second set",0,"normal",150,12,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable up lean forward triceps extension",,"2 assisted reps after second set",1,"normal",150,10,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable up lean forward triceps extension",,"2 assisted reps after second set",2,"normal",150,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Machine row",,"Second and third set Kelso shrugs
Third set neutral grip, bigger rom",0,"normal",175,7,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Machine row",,"Second and third set Kelso shrugs
Third set neutral grip, bigger rom",1,"normal",170,6,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Machine row",,"Second and third set Kelso shrugs
Third set neutral grip, bigger rom",2,"normal",150,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Single Arm Lat Pulldown",,"",0,"normal",80,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Single Arm Lat Pulldown",,"",1,"normal",75,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable y raise",,"",0,"normal",17.5,11,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable behind the back lateral raise",,"First 3 reps for right arm 17.5 by accident",0,"normal",22.5,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Cable behind the back lateral raise",,"First 3 reps for right arm 17.5 by accident",1,"normal",19,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Butterfly (Pec Deck)",,"9.5 first set
7.5 + partials second set",0,"normal",170,9,,,
"Chest and Back","Jan 24, 2025, 9:27 PM","Jan 24, 2025, 10:27 PM","","Butterfly (Pec Deck)",,"9.5 first set
7.5 + partials second set",1,"normal",170,8,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Seated Leg Curl (Machine)",,"",0,"normal",190,9,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Seated Leg Curl (Machine)",,"",1,"normal",190,8,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Hack Squat (Machine)",,"",0,"normal",434,6,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Hack Squat (Machine)",,"",1,"normal",434,5,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Standing Calf Raise (Machine)",,"",0,"normal",284,11,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Standing Calf Raise (Machine)",,"",1,"normal",284,10,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Standing Calf Raise (Machine)",,"",2,"normal",194,11,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Standing Calf Raise (Machine)",,"",3,"normal",144,11,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Deadlift (Barbell)",,"",0,"normal",305,8,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Straight Leg Deadlift",,"",0,"normal",295,5,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Leg Extension (Machine)",,"",0,"normal",230,8,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Leg Extension (Machine)",,"",1,"normal",230,7,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Sissy squat",,"",0,"normal",,8,,,
"Legs","Jan 22, 2025, 11:29 PM","Jan 23, 2025, 12:29 AM","","Sissy squat",,"",1,"normal",,6,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down",0,"normal",,8,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down",1,"normal",,6,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Wide Pull Up",,"1.5X shoulder width grip, go all the way down",2,"normal",,6,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Chest Dip (Weighted)",,"",0,"normal",77.5,7,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Ring dip",,"",0,"normal",,9,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Ring dip",,"",1,"normal",,8,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Sone swinging reps after last set (not counted)",0,"normal",170,8,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Sone swinging reps after last set (not counted)",1,"normal",150,9,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Seated Cable Row - V Grip (Cable)",,"No momentum
Sone swinging reps after last set (not counted)",2,"normal",150,8,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Bicep Curl (Barbell)",,"7.5 first set",0,"normal",85,7,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Bicep Curl (Barbell)",,"7.5 first set",1,"normal",80,8,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Bicep Curl (Barbell)",,"7.5 first set",2,"normal",70,10,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Triceps Extension (Cable)",,"Full ROM",0,"normal",125,12,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Triceps Extension (Cable)",,"Full ROM",1,"normal",125,12,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Triceps Extension (Cable)",,"Full ROM",2,"normal",125,9,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Lateral Raise (Dumbbell)",,"Partials after last set",0,"normal",30,11,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Lateral Raise (Dumbbell)",,"Partials after last set",1,"normal",30,11,,,
"Upper","Jan 20, 2025, 5:26 PM","Jan 20, 2025, 6:26 PM","","Lateral Raise (Dumbbell)",,"Partials after last set",2,"normal",30,10,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Hammer Curl (Dumbbell)",,"Seated, both arms together, kinda GVS style",0,"normal",20.41,7,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Hammer Curl (Dumbbell)",,"Seated, both arms together, kinda GVS style",1,"normal",18.14,13,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Hammer Curl (Dumbbell)",,"Seated, both arms together, kinda GVS style",2,"normal",18.14,13,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Triceps Pushdown",,"Facing away, v bar",0,"normal",140,11,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Triceps Pushdown",,"Facing away, v bar",1,"normal",145,10,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Smith JM press",,"Not counting bar
5.75 second set",0,"normal",120,8,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Smith JM press",,"Not counting bar
5.75 second set",1,"normal",130,6,,,
"Arms and shoulders","Jan 18, 2025, 1:11 AM","Jan 18, 2025, 2:11 AM","","Preacher Curl (Barbell)",,"1 rest pause after last set",0,"normal",60,12,,,
